user_name,user_followers,user_friends,user_favourites,user_verified,tag_1,tag_2,tag_3,tag_4,tag_5,tag_6,tag_7,tag_8,tag_9,tag_10,token_1,token_2,token_3,token_4,token_5,token_6,token_7,token_8,token_9,token_10,token_11,token_12,token_13,token_14,token_15,token_16,token_17,token_18,token_19,token_20,token_21,token_22,token_23,token_24,token_25,token_26,token_27,token_28,token_29,token_30,token_31,token_32,token_33,token_34
1301,105615,0,372,0,1,0,0,0,0,0,0,0,0,0,5,4,1814,1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,105615,0,372,0,1,0,0,0,0,0,0,0,0,0,5,4,2594,185,19,680,101,2477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1269,615458,733,967,1,761,1,475,9,7807,0,0,0,0,0,496,112,40,182,281,155,49,350,464,2355,203,5643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,101920,2267,7505,1,1,0,0,0,0,0,0,0,0,0,585,4477,511,160,388,1681,6739,50,1574,31,4694,5586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,175343,227,35733,0,2,3,1,0,0,0,0,0,0,0,263,16,300,31,835,1019,41,260,117,21,31,835,1019,660,8809,3742,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,1187927,513,14885,1,1,0,0,0,0,0,0,0,0,0,883,150,1272,126,826,327,5293,399,4739,121,2473,1272,2924,198,550,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,140840,558,23732,0,1,0,0,0,0,0,0,0,0,0,170,60,209,39,751,219,24,24,352,45,15,43,41,24,3591,751,5544,63,315,747,238,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,112771,1046,43607,0,1,0,0,0,0,0,0,0,0,0,54,12898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,181181,2233,11020,0,3,1,0,0,0,0,0,0,0,0,15,883,224,570,399,765,196,8619,2452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,105615,0,372,0,1,0,0,0,0,0,0,0,0,0,5,4,159,117,1937,1059,1086,163,1059,1872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,618944,2061,3947,0,1,1,1,0,0,0,0,0,0,0,408,408,3317,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,213279,94,5491,0,1,0,0,0,0,0,0,0,0,0,937,49,70,354,1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,240464,132,52,1,475,1,1,0,0,0,0,0,0,0,8,112,1256,408,14,61,135,737,3976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,239163,4778,24746,1,904,2,13,417,809,1,14,1698,0,0,809,10,131,295,904,2,13,417,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
929,131823,928,14124,1,761,1,0,0,0,0,0,0,0,0,1666,243,2717,389,2166,1028,795,110,1352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,390860,590,88546,0,1,0,0,0,0,0,0,0,0,0,1156,205,187,77,1132,10463,816,4802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,213279,94,5491,0,1,0,0,0,0,0,0,0,0,0,1751,6867,11036,392,3165,8,96,995,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,2254076,1915,4728,1,9361,195,3,9,1,14,61,104,85,0,1346,9179,33,195,1660,33,59,388,378,603,295,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,390860,590,88546,0,1,0,0,0,0,0,0,0,0,0,6,1909,41,2761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,331213,328,73516,0,1,0,0,0,0,0,0,0,0,0,679,34,1974,49,49,49,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1243,285989,3418,14191,1,1,7725,0,0,0,0,0,0,0,0,3372,141,8,820,26,25,62,127,5826,3372,541,71,585,3157,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,114075,777,97487,0,1,0,0,0,0,0,0,0,0,0,2613,1294,5256,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,151833,99,1864,0,1,0,0,0,0,0,0,0,0,0,6118,720,4414,654,15,4247,2,7394,989,10555,3940,1359,989,3940,1359,7006,989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,322412,2536,45127,1,1,0,0,0,0,0,0,0,0,0,41,340,542,4869,19,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1122,110904,17116,194684,1,1,2797,228,3,52,0,0,0,0,0,66,20,515,265,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,112777,1046,43607,0,1,14,0,0,0,0,0,0,0,0,154,12659,151,11,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,405347,1374,65421,1,1,0,0,0,0,0,0,0,0,0,883,240,765,1,466,14,196,682,570,399,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,390869,590,88546,0,1,0,0,0,0,0,0,0,0,0,883,108,444,3223,2275,196,848,570,399,1785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,119773,150,157746,0,1,0,0,0,0,0,0,0,0,0,2161,2223,197,69,2,1714,66,7427,1513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,1187954,513,14885,1,1,0,0,0,0,0,0,0,0,0,21,883,224,682,570,399,765,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,175345,227,35733,0,2,9,1,0,0,0,0,0,0,0,1074,50,2842,14574,336,370,36,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,1847874,1362,5237,1,1,0,0,0,0,0,0,0,0,0,64,1547,408,82,735,587,3,491,253,948,2146,371,624,1254,624,1901,60,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,116346,113,23,0,1,9,0,0,0,0,0,0,0,0,1868,132,1,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,405347,1374,65421,1,1,0,0,0,0,0,0,0,0,0,54,18,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,390870,590,88546,0,1,1,0,0,0,0,0,0,0,0,883,224,682,570,399,765,196,38,103,82,240,765,682,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,1187956,513,14885,1,1,0,0,0,0,0,0,0,0,0,218,77,2188,198,3390,12874,2,12,171,4630,2677,3321,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,105612,0,372,0,1,0,0,0,0,0,0,0,0,0,7,4,2206,34,123,1772,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,254698,1812,15022,1,1,0,0,0,0,0,0,0,0,0,169,11,7076,12371,169,11,110,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,254698,1812,15022,1,1,0,0,0,0,0,0,0,0,0,190,204,4197,142,63,138,981,808,1030,3650,177,2018,11,208,110,93,214,2344,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1231,248110,1039,31883,0,1,0,0,0,0,0,0,0,0,0,239,39,4642,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,160722,847,14367,1,5023,1,0,0,0,0,0,0,0,0,5201,275,2343,3663,2266,28,140,4739,748,107,7493,11738,3780,3479,1986,11159,396,7798,7103,11,2851,491,0,0,0,0,0,0,0,0,0,0,0,0
417,532004,1163,22424,0,1,1,0,0,0,0,0,0,0,0,883,1276,38,103,82,224,682,570,399,765,9,196,82,6795,1240,425,2015,3760,703,399,562,0,0,0,0,0,0,0,0,0,0,0,0,0
637,138959,436,196446,0,1,0,0,0,0,0,0,0,0,0,45,792,14521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,112777,1046,43607,0,1,0,0,0,0,0,0,0,0,0,154,11178,570,800,399,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,507607,1112,90339,1,1,0,0,0,0,0,0,0,0,0,25,63,751,219,4561,155,701,2879,9713,686,1349,2852,219,751,75,115,12,217,138,76,12,0,0,0,0,0,0,0,0,0,0,0,0,0
741,114641,957,75015,0,1,0,0,0,0,0,0,0,0,0,336,225,739,4175,473,12053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,2254138,1915,4728,1,195,3,9,1,2,14,61,104,0,0,5590,1,200,4619,516,150,484,1,773,1160,1375,133,1125,1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,105612,0,372,0,1,0,0,0,0,0,0,0,0,0,7,4,2373,75,1539,1889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,105612,0,372,0,1,0,0,0,0,0,0,0,0,0,7,4,1190,1053,273,2629,2882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,105612,0,372,0,1,0,0,0,0,0,0,0,0,0,7,4,2595,130,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,405347,1374,65421,1,1,0,0,0,0,0,0,0,0,0,61,50,994,1844,7225,3,10,1181,2731,116,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1186,393762,481,4941,1,1,0,0,0,0,0,0,0,0,0,900,78,924,376,1052,96,536,38,915,381,40,299,381,40,2298,121,1055,14300,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,272128,417,37505,0,1,0,0,0,0,0,0,0,0,0,686,5877,1576,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1231,248110,1039,31883,0,1,0,0,0,0,0,0,0,0,0,695,51,907,2673,1336,588,11,132,221,19,7424,11,1169,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,390873,590,88546,0,1,0,0,0,0,0,0,0,0,0,2239,467,82,8,1009,369,917,81,540,352,25,120,32,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1213,485276,1285,2204,0,1,1389,0,0,0,0,0,0,0,0,2863,630,5810,463,1781,136,53,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,240466,132,52,1,1,0,0,0,0,0,0,0,0,0,814,22,1366,2830,352,681,889,48,3708,22,511,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,175341,227,35733,0,2,3,1,0,0,0,0,0,0,0,1121,8,5098,1595,15,66,8070,215,118,56,334,28,51,14808,758,334,280,22,202,338,83,44,908,13955,2297,15,66,2,0,0,0,0,0,0
838,355956,602,44782,0,1,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,112777,1046,43607,0,1,0,0,0,0,0,0,0,0,0,1498,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,175341,227,35733,0,2,3,1,0,0,0,0,0,0,0,758,4744,12,4378,2485,22,202,66,11,22,202,28,2,398,22,10043,2,8,7566,1684,2653,4259,80,1112,15,66,0,0,0,0,0,0,0,0
210,566500,1548,5300,1,1,0,0,0,0,0,0,0,0,0,29,171,3037,31,921,45,964,660,723,2229,3037,23,796,509,240,964,4236,317,337,23,53,70,37,0,0,0,0,0,0,0,0,0,0,0
126,1552338,925,10088,1,1,9,0,0,0,0,0,0,0,0,428,854,506,2075,406,425,11059,491,377,610,253,465,491,1768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,304607,0,111,0,9,5673,2447,1,13,3654,2296,14,52,161,15,3069,302,5673,2296,5673,1535,897,1496,14,1820,1440,137,3310,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,138959,436,196446,0,1,0,0,0,0,0,0,0,0,0,87,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,2254140,1915,4728,1,6261,195,3,9,1,14,61,104,85,0,6261,1834,7194,3774,5479,981,2579,899,5907,4657,639,813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,105612,0,372,0,1,0,0,0,0,0,0,0,0,0,7,4,661,460,734,2544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,175341,227,35733,0,2,3,1,0,0,0,0,0,0,0,118,1052,60,280,1194,711,2197,1325,66,758,334,22,202,4259,3159,11532,711,11,202,727,36,28,2,0,0,0,0,0,0,0,0,0,0,0
894,147018,88,97790,0,1,0,0,0,0,0,0,0,0,0,13130,63,7548,164,6605,83,12559,48,538,2,20,140,507,11356,12560,209,2193,380,184,800,959,318,0,0,0,0,0,0,0,0,0,0,0,0
758,104697,1796,6272,1,761,1,0,0,0,0,0,0,0,0,2346,1717,3819,5975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,105612,0,372,0,1,0,0,0,0,0,0,0,0,0,7,4,159,94,72,3415,37,2577,253,2543,3677,4161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,790145,1143,11631,1,1,0,0,0,0,0,0,0,0,0,3547,3765,927,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,112777,1046,43607,0,1,0,0,0,0,0,0,0,0,0,18,170,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,175341,227,35733,0,2,3,1,0,0,0,0,0,0,0,3401,74,79,555,39,325,78,2,50,370,555,837,28,453,757,929,11263,555,837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,105612,0,372,0,1,0,0,0,0,0,0,0,0,0,7,4,159,320,704,887,2285,434,2441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,175341,227,35733,0,2,3,1,0,0,0,0,0,0,0,3656,2241,118,56,334,51,14799,908,28,2297,15,66,2,50,118,79,56,1620,1225,15,66,0,0,0,0,0,0,0,0,0,0,0,0,0
124,1187963,513,14885,1,1,0,0,0,0,0,0,0,0,0,927,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1122,110905,17116,194684,1,1,228,3,52,3132,0,0,0,0,0,511,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,175341,227,35733,0,2,3,1,0,0,0,0,0,0,0,41,3348,4151,1967,68,2,418,132,16,74,79,50,387,2,310,164,10896,56,50,727,36,28,0,0,0,0,0,0,0,0,0,0,0,0
723,212547,2072,89497,0,1,0,0,0,0,0,0,0,0,0,505,68,115,122,39,56,897,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966,255147,371,2391,0,1,12604,3965,0,0,0,0,0,0,0,2480,1679,947,11068,454,1050,326,947,433,3,173,1214,433,3,272,62,358,72,433,2494,1450,2627,99,0,0,0,0,0,0,0,0,0,0,0
1018,175341,227,35733,0,2,3,1,0,0,0,0,0,0,0,734,36,555,837,77,28,2,418,267,60,280,1194,711,1323,304,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,105612,0,372,0,1,0,0,0,0,0,0,0,0,0,5,4,2204,1247,15,2005,353,323,508,1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,618970,2061,3948,0,1,0,0,0,0,0,0,0,0,0,13022,3726,326,2031,2552,162,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,402621,387,24864,0,1,0,0,0,0,0,0,0,0,0,485,7214,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758,104697,1796,6272,1,761,1,188,9124,0,0,0,0,0,0,2346,1717,5975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,390877,590,88546,0,1,0,0,0,0,0,0,0,0,0,3547,3765,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,631431,67,1676,0,1,0,0,0,0,0,0,0,0,0,49,233,326,427,77,3277,1,3993,318,1335,1287,4560,340,2848,20,2511,637,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,221465,1262,30138,0,1,0,0,0,0,0,0,0,0,0,23,853,1828,145,4651,145,4198,145,545,55,853,545,156,145,545,149,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,112777,1046,43607,0,1,0,0,0,0,0,0,0,0,0,135,694,327,1060,7707,9345,6,167,1408,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,532007,1163,22424,0,1,0,0,0,0,0,0,0,0,0,9171,994,807,2423,580,12300,10095,1413,390,1138,4022,40,13908,357,446,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,362935,69,721,1,135,1,3,975,0,0,0,0,0,0,327,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,112777,1046,43607,0,1,0,0,0,0,0,0,0,0,0,3864,7199,167,404,845,31,224,358,93,3804,94,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,3829786,932,16315,1,1,0,0,0,0,0,0,0,0,0,695,496,64,163,470,1,927,155,1,190,13,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,532008,1163,22424,0,1,0,0,0,0,0,0,0,0,0,2896,473,390,580,117,527,285,21,214,365,6699,56,323,4549,5249,95,499,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,343181,6828,6781,1,1,0,0,0,0,0,0,0,0,0,822,752,44,2,3155,11,1027,2,556,1080,5407,166,315,6105,919,2,1005,1467,63,309,971,153,440,0,0,0,0,0,0,0,0,0,0,0
1036,145077,2698,59374,0,1,1,0,0,0,0,0,0,0,0,634,982,340,819,282,128,2631,1899,1729,9681,2389,210,95,302,1002,982,340,999,634,554,12700,506,37,0,0,0,0,0,0,0,0,0,0,0
894,147018,88,97790,0,1,0,0,0,0,0,0,0,0,0,175,9017,1561,350,2939,315,2653,1115,315,9061,3344,205,984,244,124,4436,96,60,344,10301,5469,357,805,711,0,0,0,0,0,0,0,0,0,0
28,386133,0,1,0,9,3,1,14,13,33,960,119,65,6736,6736,33,409,5350,501,5350,33,73,11,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,251519,605,47685,0,1,0,0,0,0,0,0,0,0,0,977,112,3962,17,94,714,42,6,56,1603,32,1474,387,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,1101163,682,5137,0,1,14,0,0,0,0,0,0,0,0,3001,81,254,1465,3084,1516,818,184,788,17,1832,5136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,100903,138,40896,0,1,9,0,0,0,0,0,0,0,0,12,6,597,350,2698,1636,2417,6,101,772,70,1330,10,352,225,325,2349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,576287,109,15305,0,13863,255,1,182,0,0,0,0,0,0,101,182,255,13805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,402626,387,24864,0,3,1,14,3,0,0,0,0,0,0,8155,272,205,728,2340,556,11,319,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,1552348,925,10088,1,1,14,61,9,0,0,0,0,0,0,1,135,408,737,408,1,1256,518,112,162,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,839853,176,1466,1,1,14,793,8780,0,0,0,0,0,0,530,785,317,256,247,514,453,167,636,1017,99,1296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,257045,604,3379,1,57,1,3,0,0,0,0,0,0,0,162,203,156,2354,203,1256,8,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,2254152,1915,4728,1,195,3,9,1,14,0,0,0,0,0,11606,120,147,91,4803,10,8,5295,2509,393,24,15,5042,271,1825,4464,438,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,301530,30,2,0,476,1,2,2106,348,92,7470,1,2,458,45,348,199,92,2468,759,1296,433,989,155,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,109916,223,159,1,475,1,135,0,0,0,0,0,0,0,312,327,1060,2918,849,137,363,35,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,122788,766,28600,0,1,0,0,0,0,0,0,0,0,0,140,3971,1288,3028,1224,76,35,1224,150,306,2029,160,95,292,4289,10431,1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,109916,223,159,1,203,135,1,0,0,0,0,0,0,0,5412,658,1732,3480,3617,5500,3535,40,327,152,36,540,13249,5811,465,1235,32,3029,2423,1284,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,109916,223,159,1,475,1,135,0,0,0,0,0,0,0,117,139,4740,1015,247,5082,137,556,148,472,2130,9189,677,6767,7534,156,5324,849,137,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,307506,944,162446,1,1,0,0,0,0,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,109916,223,159,1,475,1,135,0,0,0,0,0,0,0,136,29,772,8,3679,4389,1,35,2117,735,698,8,108,4548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,112777,1046,43607,0,1,0,0,0,0,0,0,0,0,0,103,8989,126,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,109916,223,159,1,475,1,0,0,0,0,0,0,0,0,3515,715,178,145,1205,9960,1824,210,2142,363,596,84,587,108,1115,298,12,1,3307,6394,137,2547,113,252,0,0,0,0,0,0,0,0,0,0
198,109916,223,159,1,135,1,0,0,0,0,0,0,0,0,472,393,234,1,35,3575,3531,145,914,1145,35,1,5820,495,740,510,1112,3722,203,675,3597,80,446,152,101,0,0,0,0,0,0,0,0,0
198,109916,223,159,1,1,475,135,0,0,0,0,0,0,0,40,72,413,518,675,3597,713,2294,849,137,2547,135,1173,446,1,203,112,233,326,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,105612,0,372,0,1,0,0,0,0,0,0,0,0,0,7,4,2377,451,87,71,53,1833,541,531,2224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,109916,223,159,1,475,1,135,0,0,0,0,0,0,0,1975,1372,723,2229,446,152,111,632,554,137,363,596,9,117,849,137,556,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1244,346190,26990,10879,0,1,0,0,0,0,0,0,0,0,0,116,174,1424,112,135,40,1173,446,1,363,849,137,2152,737,108,408,199,8,305,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,1187972,513,14885,1,1,0,0,0,0,0,0,0,0,0,848,229,23,8,848,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,461822,566,30545,0,3,1283,14,1,0,0,0,0,0,0,127,124,10,77,1161,13,2,1083,294,73,2500,523,173,51,124,10,3140,302,12132,213,68,115,124,10,77,1161,0,0,0,0,0,0,0,0
156,1253061,1507,1572,1,1,0,0,0,0,0,0,0,0,0,1419,257,243,188,112,70,9,3915,43,636,1529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,1253061,1507,1572,1,1,0,0,0,0,0,0,0,0,0,174,1424,112,135,40,1173,446,1,363,849,137,2152,737,108,408,199,8,305,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,2254154,1915,4728,1,161,195,3,9,1,14,61,104,85,0,1756,168,199,269,3,52,2810,566,418,13197,3000,3516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,109916,223,159,1,1,135,0,0,0,0,0,0,0,0,312,327,1060,2918,849,137,363,35,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,631433,67,1676,0,1,0,0,0,0,0,0,0,0,0,6994,1017,166,442,81,3081,571,4210,1,352,24,268,5225,6619,545,485,874,1002,3663,15,255,14530,0,0,0,0,0,0,0,0,0,0,0,0
1291,152950,854,131319,0,1,0,0,0,0,0,0,0,0,0,39,437,156,193,11066,156,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,338030,576,32520,0,1,0,0,0,0,0,0,0,0,0,8792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,141735,2581,3156,0,2281,4637,1,637,0,0,0,0,0,0,1594,1012,1391,188,317,7211,1594,112,903,111,784,48,44,1376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
